code,pc_code,pc_name,share,split
N20001235,N06000004,Belfast West,1.0,0
N20001236,N06000004,Belfast West,1.0,0
N20001237,N06000004,Belfast West,1.0,0
N20001238,N06000004,Belfast West,1.0,0
N20001239,N06000004,Belfast West,1.0,0
N20001240,N06000004,Belfast West,1.0,0
N20001241,N06000004,Belfast West,1.0,0
N20001242,N06000004,Belfast West,1.0,0
N20001243,N06000004,Belfast West,1.0,0
N20001244,N06000004,Belfast West,1.0,0
N20001245,N06000004,Belfast West,1.0,0
N20001246,N06000004,Belfast West,1.0,0
N20001247,N06000004,Belfast West,1.0,0
N20001248,N06000004,Belfast West,1.0,0
N20001249,N06000004,Belfast West,1.0,0
N20001250,N06000004,Belfast West,1.0,0
N20001251,N06000004,Belfast West,1.0,0
N20001252,N06000004,Belfast West,1.0,0
N20001253,N06000004,Belfast West,1.0,0
N20001254,N06000004,Belfast West,1.0,0
N20001255,N06000004,Belfast West,1.0,0
N20001256,N06000004,Belfast West,1.0,0
N20001257,N06000004,Belfast West,1.0,0
N20001258,N06000004,Belfast West,1.0,0
N20001259,N06000004,Belfast West,1.0,0
N20001260,N06000004,Belfast West,1.0,0
N20001261,N06000004,Belfast West,1.0,0
N20001262,N06000004,Belfast West,1.0,0
N20001263,N06000004,Belfast West,1.0,0
N20001264,N06000004,Belfast West,1.0,0
N20001265,N06000004,Belfast West,1.0,0
N20001266,N06000004,Belfast West,1.0,0
N20001267,N06000004,Belfast West,0.999965,0
N20001268,N06000004,Belfast West,1.0,0
N20001269,N06000004,Belfast West,1.0,0
N20001270,N06000004,Belfast West,1.0,0
N20001271,N06000004,Belfast West,1.0,0
N20001272,N06000004,Belfast West,1.0,0
N20001273,N06000004,Belfast West,1.0,0
N20001274,N06000004,Belfast West,1.0,0
N20001275,N06000004,Belfast West,0.995638,0
N20001276,N06000004,Belfast West,1.0,0
N20001277,N06000004,Belfast West,1.0,0
N20001278,N06000004,Belfast West,1.0,0
N20001279,N06000004,Belfast West,1.0,0
N20001280,N06000004,Belfast West,1.0,0
N20001281,N06000004,Belfast West,1.0,0
N20001282,N06000004,Belfast West,1.0,0
N20001283,N06000004,Belfast West,1.0,0
N20001284,N06000004,Belfast West,1.0,0
N20001285,N06000004,Belfast West,1.0,0
N20001286,N06000004,Belfast West,1.0,0
N20001287,N06000004,Belfast West,1.0,0
N20001288,N06000004,Belfast West,1.0,0
N20001289,N06000004,Belfast West,0.740849,1
N20001290,N06000004,Belfast West,0.999992,0
N20001291,N06000004,Belfast West,0.999832,0
N20001292,N06000009,Lagan Valley,0.96983,0
N20001293,N06000004,Belfast West,1.0,0
N20001294,N06000009,Lagan Valley,1.0,0
N20001295,N06000004,Belfast West,0.999288,0
N20001296,N06000009,Lagan Valley,0.999976,0
N20001297,N06000004,Belfast West,1.0,0
N20001298,N06000004,Belfast West,1.0,0
N20001299,N06000004,Belfast West,1.0,0
N20001300,N06000004,Belfast West,1.0,0
N20001301,N06000004,Belfast West,1.0,0
N20001302,N06000004,Belfast West,1.0,0
N20001303,N06000004,Belfast West,1.0,0
N20001304,N06000004,Belfast West,1.0,0
N20001305,N06000004,Belfast West,1.0,0
N20001306,N06000004,Belfast West,1.0,0
N20001307,N06000004,Belfast West,1.0,0
N20001308,N06000004,Belfast West,1.0,0
N20001309,N06000004,Belfast West,0.999984,0
N20001310,N06000004,Belfast West,1.0,0
N20001311,N06000004,Belfast West,1.0,0
N20001312,N06000004,Belfast West,1.0,0
N20001313,N06000004,Belfast West,1.0,0
N20001314,N06000004,Belfast West,1.0,0
N20001315,N06000004,Belfast West,1.0,0
N20001316,N06000004,Belfast West,1.0,0
N20001317,N06000004,Belfast West,1.0,0
N20001318,N06000004,Belfast West,1.0,0
N20001319,N06000004,Belfast West,1.0,0
N20001320,N06000004,Belfast West,1.0,0
N20001321,N06000004,Belfast West,1.0,0
N20001322,N06000004,Belfast West,1.0,0
N20001323,N06000004,Belfast West,1.0,0
N20001324,N06000004,Belfast West,1.0,0
N20001325,N06000004,Belfast West,1.0,0
N20001326,N06000004,Belfast West,1.0,0
N20001327,N06000004,Belfast West,1.0,0
N20001328,N06000004,Belfast West,1.0,0
N20001329,N06000004,Belfast West,1.0,0
N20001330,N06000004,Belfast West,1.0,0
N20001331,N06000004,Belfast West,1.0,0
N20001332,N06000004,Belfast West,1.0,0
N20001333,N06000004,Belfast West,1.0,0
N20001334,N06000004,Belfast West,1.0,0
N20001335,N06000004,Belfast West,1.0,0
N20001336,N06000004,Belfast West,1.0,0
N20001337,N06000004,Belfast West,1.0,0
N20001338,N06000004,Belfast West,1.0,0
N20001339,N06000004,Belfast West,1.0,0
N20001340,N06000004,Belfast West,1.0,0
N20001341,N06000004,Belfast West,1.0,0
N20001342,N06000004,Belfast West,1.0,0
N20001343,N06000004,Belfast West,1.0,0
N20001344,N06000004,Belfast West,1.0,0
N20001345,N06000004,Belfast West,1.0,0
N20001346,N06000004,Belfast West,1.0,0
N20001347,N06000004,Belfast West,1.0,0
N20001348,N06000004,Belfast West,1.0,0
N20001349,N06000004,Belfast West,1.0,0
N20001350,N06000004,Belfast West,1.0,0
N20001351,N06000004,Belfast West,1.0,0
N20001352,N06000004,Belfast West,1.0,0
N20001353,N06000004,Belfast West,1.0,0
N20001354,N06000004,Belfast West,1.0,0
N20001355,N06000004,Belfast West,1.0,0
N20001356,N06000004,Belfast West,1.0,0
N20001357,N06000004,Belfast West,1.0,0
N20001358,N06000004,Belfast West,1.0,0
N20001359,N06000004,Belfast West,1.0,0
N20001360,N06000004,Belfast West,1.0,0
N20001361,N06000004,Belfast West,1.0,0
N20001362,N06000004,Belfast West,1.0,0
N20001363,N06000004,Belfast West,1.0,0
N20001364,N06000004,Belfast West,1.0,0
N20001365,N06000004,Belfast West,1.0,0
N20001366,N06000004,Belfast West,1.0,0
N20001367,N06000004,Belfast West,1.0,0
N20001368,N06000004,Belfast West,1.0,0
N20001369,N06000004,Belfast West,0.999838,0
N20001370,N06000004,Belfast West,0.934113,1
N20001371,N06000002,Belfast North,1.0,0
N20001372,N06000004,Belfast West,1.0,0
N20001373,N06000002,Belfast North,0.53634,1
N20001374,N06000004,Belfast West,0.999139,0
N20001375,N06000002,Belfast North,0.516275,1
N20001376,N06000004,Belfast West,0.999135,0
N20001377,N06000002,Belfast North,0.996282,0
N20001378,N06000004,Belfast West,0.99991,0
N20001379,N06000004,Belfast West,1.0,0
N20001380,N06000004,Belfast West,1.0,0
N20001381,N06000002,Belfast North,1.0,0
N20001382,N06000002,Belfast North,0.922461,1
N20001383,N06000002,Belfast North,1.0,0
N20001384,N06000002,Belfast North,1.0,0
N20001385,N06000002,Belfast North,1.0,0
N20001386,N06000004,Belfast West,1.0,0
N20001387,N06000002,Belfast North,1.0,0
N20001388,N06000004,Belfast West,1.0,0
N20001389,N06000004,Belfast West,0.99369,0
N20001390,N06000002,Belfast North,1.0,0
N20001391,N06000004,Belfast West,1.0,0
N20001392,N06000004,Belfast West,1.0,0
N20001393,N06000002,Belfast North,1.0,0
N20001394,N06000002,Belfast North,1.0,0
N20001395,N06000002,Belfast North,1.0,0
N20001396,N06000004,Belfast West,0.999888,0
N20001397,N06000002,Belfast North,1.0,0
N20001398,N06000004,Belfast West,0.748677,1
N20001399,N06000002,Belfast North,1.0,0
N20001400,N06000002,Belfast North,1.0,0
N20001401,N06000004,Belfast West,0.748091,1
N20001402,N06000004,Belfast West,1.0,0
N20001403,N06000004,Belfast West,1.0,0
N20001404,N06000002,Belfast North,1.0,0
N20001405,N06000004,Belfast West,1.0,0
N20001406,N06000004,Belfast West,1.0,0
N20001407,N06000004,Belfast West,0.887216,1
N20001408,N06000004,Belfast West,0.999842,0
N20001409,N06000004,Belfast West,0.999828,0
N20001410,N06000004,Belfast West,0.999805,0
N20001411,N06000004,Belfast West,0.999887,0
N20001412,N06000004,Belfast West,1.0,0
N20001413,N06000002,Belfast North,0.545203,1
N20001414,N06000004,Belfast West,0.999997,0
N20001415,N06000004,Belfast West,1.0,0
N20001416,N06000004,Belfast West,1.0,0
N20001417,N06000004,Belfast West,1.0,0
N20001418,N06000004,Belfast West,0.940615,1
N20001419,N06000004,Belfast West,1.0,0
N20001420,N06000004,Belfast West,1.0,0
N20001421,N06000004,Belfast West,1.0,0
N20001422,N06000004,Belfast West,1.0,0
N20001423,N06000004,Belfast West,1.0,0
N20001424,N06000004,Belfast West,1.0,0
N20001425,N06000004,Belfast West,1.0,0
N20001426,N06000004,Belfast West,1.0,0
N20001427,N06000004,Belfast West,1.0,0
N20001428,N06000004,Belfast West,0.999979,0
N20001429,N06000004,Belfast West,1.0,0
N20001430,N06000004,Belfast West,0.999518,0
N20001431,N06000004,Belfast West,1.0,0
N20001432,N06000004,Belfast West,1.0,0
N20001433,N06000004,Belfast West,0.999765,0
N20001434,N06000004,Belfast West,1.0,0
N20001435,N06000004,Belfast West,1.0,0
N20001436,N06000004,Belfast West,1.0,0
N20001437,N06000004,Belfast West,1.0,0
N20001438,N06000004,Belfast West,1.0,0
N20001439,N06000004,Belfast West,1.0,0
N20001440,N06000004,Belfast West,1.0,0
N20001441,N06000004,Belfast West,1.0,0
N20001442,N06000004,Belfast West,1.0,0
N20001443,N06000004,Belfast West,1.0,0
N20001444,N06000004,Belfast West,0.996365,0
N20001445,N06000004,Belfast West,1.0,0
N20001446,N06000006,East Londonderry,1.0,0
N20001447,N06000006,East Londonderry,1.0,0
N20001448,N06000006,East Londonderry,1.0,0
N20001449,N06000006,East Londonderry,1.0,0
N20001450,N06000006,East Londonderry,1.0,0
N20001451,N06000006,East Londonderry,1.0,0
N20001452,N06000006,East Londonderry,1.0,0
N20001453,N06000006,East Londonderry,1.0,0
N20001454,N06000006,East Londonderry,1.0,0
N20001455,N06000006,East Londonderry,1.0,0
N20001456,N06000006,East Londonderry,1.0,0
N20001457,N06000006,East Londonderry,1.0,0
N20001458,N06000006,East Londonderry,1.0,0
N20001459,N06000006,East Londonderry,1.0,0
N20001460,N06000006,East Londonderry,0.999972,0
N20001461,N06000006,East Londonderry,1.0,0
N20001462,N06000006,East Londonderry,0.999998,0
N20001463,N06000006,East Londonderry,1.0,0
N20001464,N06000006,East Londonderry,1.0,0
N20001465,N06000006,East Londonderry,1.0,0
N20001466,N06000006,East Londonderry,1.0,0
N20001467,N06000006,East Londonderry,1.0,0
N20001468,N06000006,East Londonderry,1.0,0
N20001469,N06000006,East Londonderry,1.0,0
N20001470,N06000006,East Londonderry,1.0,0
N20001471,N06000006,East Londonderry,1.0,0
N20001472,N06000006,East Londonderry,1.0,0
N20001473,N06000006,East Londonderry,1.0,0
N20001474,N06000006,East Londonderry,1.0,0
N20001475,N06000006,East Londonderry,1.0,0
N20001476,N06000006,East Londonderry,1.0,0
N20001477,N06000006,East Londonderry,1.0,0
N20001478,N06000006,East Londonderry,0.999973,0
N20001479,N06000006,East Londonderry,1.0,0
N20001480,N06000006,East Londonderry,0.999993,0
N20001481,N06000006,East Londonderry,1.0,0
N20001482,N06000006,East Londonderry,1.0,0
N20001483,N06000006,East Londonderry,1.0,0
N20001484,N06000006,East Londonderry,1.0,0
N20001485,N06000006,East Londonderry,1.0,0
N20001486,N06000006,East Londonderry,1.0,0
N20001487,N06000006,East Londonderry,1.0,0
N20001488,N06000006,East Londonderry,1.0,0
N20001489,N06000006,East Londonderry,1.0,0
N20001490,N06000006,East Londonderry,1.0,0
N20001491,N06000006,East Londonderry,1.0,0
N20001492,N06000006,East Londonderry,1.0,0
N20001493,N06000006,East Londonderry,1.0,0
N20001494,N06000006,East Londonderry,1.0,0
N20001495,N06000006,East Londonderry,1.0,0
N20001496,N06000006,East Londonderry,1.0,0
N20001497,N06000006,East Londonderry,1.0,0
N20001498,N06000006,East Londonderry,1.0,0
N20001499,N06000006,East Londonderry,1.0,0
N20001500,N06000006,East Londonderry,1.0,0
N20001501,N06000006,East Londonderry,1.0,0
N20001502,N06000006,East Londonderry,1.0,0
N20001503,N06000006,East Londonderry,1.0,0
N20001504,N06000006,East Londonderry,1.0,0
N20001505,N06000006,East Londonderry,1.0,0
N20001506,N06000006,East Londonderry,1.0,0
N20001507,N06000006,East Londonderry,1.0,0
N20001508,N06000006,East Londonderry,1.0,0
N20001509,N06000006,East Londonderry,1.0,0
N20001510,N06000006,East Londonderry,1.0,0
N20001511,N06000006,East Londonderry,1.0,0
N20001512,N06000006,East Londonderry,1.0,0
N20001513,N06000006,East Londonderry,1.0,0
N20001514,N06000006,East Londonderry,1.0,0
N20001515,N06000006,East Londonderry,1.0,0
N20001516,N06000006,East Londonderry,1.0,0
N20001517,N06000006,East Londonderry,1.0,0
N20001518,N06000006,East Londonderry,1.0,0
N20001519,N06000006,East Londonderry,1.0,0
N20001520,N06000006,East Londonderry,1.0,0
N20001521,N06000006,East Londonderry,1.0,0
N20001522,N06000006,East Londonderry,1.0,0
N20001523,N06000006,East Londonderry,1.0,0
N20001524,N06000006,East Londonderry,1.0,0
N20001525,N06000006,East Londonderry,1.0,0
N20001526,N06000006,East Londonderry,1.0,0
N20001527,N06000006,East Londonderry,1.0,0
N20001528,N06000006,East Londonderry,0.999995,0
N20001529,N06000006,East Londonderry,1.0,0
N20001530,N06000006,East Londonderry,1.0,0
N20001531,N06000006,East Londonderry,1.0,0
N20001532,N06000006,East Londonderry,1.0,0
N20001533,N06000006,East Londonderry,1.0,0
N20001534,N06000006,East Londonderry,1.0,0
N20001535,N06000006,East Londonderry,1.0,0
N20001536,N06000006,East Londonderry,1.0,0
N20001537,N06000006,East Londonderry,1.0,0
N20001538,N06000006,East Londonderry,1.0,0
N20001539,N06000006,East Londonderry,0.99999,0
N20001540,N06000006,East Londonderry,1.0,0
N20001541,N06000006,East Londonderry,1.0,0
N20001542,N06000006,East Londonderry,0.999989,0
N20001543,N06000006,East Londonderry,1.0,0
N20001544,N06000006,East Londonderry,0.999938,0
N20001545,N06000006,East Londonderry,0.999973,0
N20001546,N06000006,East Londonderry,0.999975,0
N20001547,N06000006,East Londonderry,1.0,0
N20001548,N06000006,East Londonderry,1.0,0
N20001549,N06000006,East Londonderry,1.0,0
N20001550,N06000006,East Londonderry,1.0,0
N20001551,N06000006,East Londonderry,1.0,0
N20001552,N06000006,East Londonderry,1.0,0
N20001553,N06000006,East Londonderry,1.0,0
N20001554,N06000006,East Londonderry,1.0,0
N20001555,N06000006,East Londonderry,1.0,0
N20001556,N06000006,East Londonderry,1.0,0
N20001557,N06000006,East Londonderry,1.0,0
N20001558,N06000006,East Londonderry,1.0,0
N20001559,N06000006,East Londonderry,1.0,0
N20001560,N06000006,East Londonderry,1.0,0
N20001561,N06000006,East Londonderry,1.0,0
N20001562,N06000006,East Londonderry,1.0,0
N20001563,N06000006,East Londonderry,1.0,0
N20001564,N06000006,East Londonderry,1.0,0
N20001565,N06000006,East Londonderry,1.0,0
N20001566,N06000006,East Londonderry,1.0,0
N20001567,N06000006,East Londonderry,1.0,0
N20001568,N06000006,East Londonderry,1.0,0
N20001569,N06000006,East Londonderry,1.0,0
N20001570,N06000006,East Londonderry,1.0,0
N20001571,N06000006,East Londonderry,1.0,0
N20001572,N06000006,East Londonderry,1.0,0
N20001573,N06000006,East Londonderry,1.0,0
N20001574,N06000006,East Londonderry,1.0,0
N20001575,N06000006,East Londonderry,1.0,0
N20001576,N06000006,East Londonderry,1.0,0
N20001577,N06000006,East Londonderry,1.0,0
N20001578,N06000006,East Londonderry,1.0,0
N20001579,N06000006,East Londonderry,1.0,0
N20001580,N06000006,East Londonderry,1.0,0
N20001581,N06000006,East Londonderry,1.0,0
N20001582,N06000006,East Londonderry,1.0,0
N20001583,N06000006,East Londonderry,1.0,0
N20001584,N06000006,East Londonderry,1.0,0
N20001585,N06000006,East Londonderry,1.0,0
N20001586,N06000006,East Londonderry,1.0,0
N20001587,N06000006,East Londonderry,1.0,0
N20001588,N06000006,East Londonderry,1.0,0
N20001589,N06000006,East Londonderry,1.0,0
N20001590,N06000006,East Londonderry,1.0,0
N20001591,N06000006,East Londonderry,1.0,0
N20001592,N06000006,East Londonderry,1.0,0
N20001593,N06000006,East Londonderry,1.0,0
N20001594,N06000006,East Londonderry,1.0,0
N20001595,N06000006,East Londonderry,1.0,0
N20001596,N06000006,East Londonderry,1.0,0
N20001597,N06000012,North Antrim,1.0,0
N20001598,N06000012,North Antrim,0.722951,1
N20001599,N06000006,East Londonderry,1.0,0
N20001600,N06000012,North Antrim,1.0,0
N20001601,N06000012,North Antrim,0.947278,1
N20001602,N06000006,East Londonderry,0.981005,0
N20001603,N06000006,East Londonderry,1.0,0
N20001604,N06000006,East Londonderry,1.0,0
N20001605,N06000012,North Antrim,1.0,0
N20001606,N06000012,North Antrim,1.0,0
N20001607,N06000006,East Londonderry,1.0,0
N20001608,N06000006,East Londonderry,1.0,0
N20001609,N06000006,East Londonderry,1.0,0
N20001610,N06000006,East Londonderry,1.0,0
N20001611,N06000006,East Londonderry,1.0,0
N20001612,N06000006,East Londonderry,1.0,0
N20001613,N06000006,East Londonderry,1.0,0
N20001614,N06000006,East Londonderry,1.0,0
N20001615,N06000006,East Londonderry,1.0,0
N20001616,N06000006,East Londonderry,1.0,0
N20001617,N06000006,East Londonderry,0.922422,1
N20001618,N06000006,East Londonderry,1.0,0
N20001619,N06000012,North Antrim,1.0,0
N20001620,N06000006,East Londonderry,1.0,0
N20001621,N06000006,East Londonderry,1.0,0
N20001622,N06000006,East Londonderry,1.0,0
N20001623,N06000006,East Londonderry,1.0,0
N20001624,N06000006,East Londonderry,1.0,0
N20001625,N06000006,East Londonderry,1.0,0
N20001626,N06000006,East Londonderry,1.0,0
N20001627,N06000006,East Londonderry,1.0,0
N20001628,N06000006,East Londonderry,1.0,0
N20001629,N06000006,East Londonderry,1.0,0
N20001630,N06000006,East Londonderry,1.0,0
N20001631,N06000006,East Londonderry,1.0,0
N20001632,N06000006,East Londonderry,1.0,0
N20001633,N06000006,East Londonderry,1.0,0
N20001634,N06000006,East Londonderry,1.0,0
N20001635,N06000006,East Londonderry,1.0,0
N20001636,N06000012,North Antrim,0.969765,0
N20001637,N06000006,East Londonderry,1.0,0
N20001638,N06000006,East Londonderry,1.0,0
N20001639,N06000012,North Antrim,1.0,0
N20001640,N06000006,East Londonderry,0.995419,0
N20001641,N06000006,East Londonderry,0.766189,1
N20001642,N06000012,North Antrim,1.0,0
N20001643,N06000012,North Antrim,1.0,0
N20001644,N06000006,East Londonderry,0.809037,1
N20001645,N06000012,North Antrim,1.0,0
N20001646,N06000012,North Antrim,1.0,0
N20001647,N06000006,East Londonderry,0.999999,0
N20001648,N06000012,North Antrim,1.0,0
N20001649,N06000012,North Antrim,1.0,0
N20001650,N06000012,North Antrim,1.0,0
N20001651,N06000012,North Antrim,1.0,0
N20001652,N06000012,North Antrim,1.0,0
N20001653,N06000012,North Antrim,1.0,0
N20001654,N06000012,North Antrim,1.0,0
N20001655,N06000012,North Antrim,1.0,0
N20001656,N06000012,North Antrim,1.0,0
N20001657,N06000012,North Antrim,1.0,0
N20001658,N06000012,North Antrim,1.0,0
N20001659,N06000012,North Antrim,1.0,0
N20001660,N06000012,North Antrim,1.0,0
N20001661,N06000012,North Antrim,1.0,0
N20001662,N06000012,North Antrim,1.0,0
N20001663,N06000012,North Antrim,1.0,0
N20001664,N06000012,North Antrim,1.0,0
N20001665,N06000012,North Antrim,0.998926,0
N20001666,N06000012,North Antrim,1.0,0
N20001667,N06000012,North Antrim,0.634567,1
N20001668,N06000012,North Antrim,0.997514,0
N20001669,N06000012,North Antrim,1.0,0
N20001670,N06000012,North Antrim,1.0,0
N20001671,N06000012,North Antrim,1.0,0
N20001672,N06000012,North Antrim,1.0,0
N20001673,N06000005,East Antrim,1.0,0
N20001674,N06000012,North Antrim,1.0,0
N20001675,N06000005,East Antrim,0.977594,0
N20001676,N06000012,North Antrim,1.0,0
N20001677,N06000005,East Antrim,1.0,0
N20001678,N06000012,North Antrim,0.806803,1
N20001679,N06000005,East Antrim,1.0,0
N20001680,N06000005,East Antrim,1.0,0
N20001681,N06000012,North Antrim,1.0,0
N20001682,N06000005,East Antrim,1.0,0
N20001683,N06000012,North Antrim,1.0,0
N20001684,N06000005,East Antrim,0.999994,0
N20001685,N06000012,North Antrim,0.999992,0
N20001686,N06000012,North Antrim,1.0,0
N20001687,N06000012,North Antrim,1.0,0
N20001688,N06000012,North Antrim,1.0,0
N20001689,N06000012,North Antrim,1.0,0
N20001690,N06000012,North Antrim,1.0,0
N20001691,N06000012,North Antrim,1.0,0
N20001692,N06000012,North Antrim,1.0,0
N20001693,N06000012,North Antrim,1.0,0
N20001694,N06000012,North Antrim,1.0,0
N20001695,N06000012,North Antrim,1.0,0
N20001696,N06000012,North Antrim,1.0,0
N20001697,N06000012,North Antrim,1.0,0
N20001698,N06000012,North Antrim,1.0,0
N20001699,N06000012,North Antrim,1.0,0
N20001700,N06000012,North Antrim,1.0,0
N20001701,N06000012,North Antrim,1.0,0
N20001702,N06000012,North Antrim,1.0,0
N20001703,N06000012,North Antrim,1.0,0
N20001704,N06000012,North Antrim,1.0,0
N20001705,N06000012,North Antrim,0.999963,0
N20001706,N06000012,North Antrim,1.0,0
N20001707,N06000012,North Antrim,1.0,0
N20001708,N06000012,North Antrim,1.0,0
N20001709,N06000012,North Antrim,1.0,0
N20001710,N06000012,North Antrim,1.0,0
N20001711,N06000012,North Antrim,1.0,0
N20001712,N06000012,North Antrim,1.0,0
N20001713,N06000012,North Antrim,1.0,0
N20001714,N06000012,North Antrim,1.0,0
N20001715,N06000012,North Antrim,1.0,0
N20001716,N06000012,North Antrim,1.0,0
N20001717,N06000012,North Antrim,0.999994,0
N20001718,N06000012,North Antrim,1.0,0
N20001719,N06000012,North Antrim,1.0,0
N20001720,N06000012,North Antrim,1.0,0
N20001721,N06000012,North Antrim,1.0,0
N20001722,N06000012,North Antrim,1.0,0
N20001723,N06000012,North Antrim,1.0,0
N20001724,N06000012,North Antrim,1.0,0
N20001725,N06000012,North Antrim,1.0,0
N20001726,N06000012,North Antrim,0.999995,0
N20001727,N06000012,North Antrim,1.0,0
N20001728,N06000012,North Antrim,1.0,0
N20001729,N06000012,North Antrim,1.0,0
N20001730,N06000012,North Antrim,1.0,0
N20001731,N06000012,North Antrim,0.999892,0
N20001732,N06000008,Foyle,1.0,0
N20001733,N06000008,Foyle,1.0,0
N20001734,N06000008,Foyle,1.0,0
N20001735,N06000008,Foyle,1.0,0
N20001736,N06000008,Foyle,1.0,0
N20001737,N06000008,Foyle,1.0,0
N20001738,N06000008,Foyle,1.0,0
N20001739,N06000008,Foyle,1.0,0
N20001740,N06000008,Foyle,1.0,0
N20001741,N06000008,Foyle,1.0,0
N20001742,N06000008,Foyle,1.0,0
N20001743,N06000008,Foyle,1.0,0
N20001744,N06000008,Foyle,1.0,0
N20001745,N06000008,Foyle,1.0,0
N20001746,N06000008,Foyle,1.0,0
N20001747,N06000008,Foyle,1.0,0
N20001748,N06000008,Foyle,1.0,0
N20001749,N06000008,Foyle,1.0,0
N20001750,N06000008,Foyle,1.0,0
N20001751,N06000008,Foyle,1.0,0
N20001752,N06000008,Foyle,1.0,0
N20001753,N06000008,Foyle,1.0,0
N20001754,N06000008,Foyle,1.0,0
N20001755,N06000008,Foyle,1.0,0
N20001756,N06000008,Foyle,1.0,0
N20001757,N06000008,Foyle,1.0,0
N20001758,N06000008,Foyle,1.0,0
N20001759,N06000008,Foyle,1.0,0
N20001760,N06000008,Foyle,1.0,0
N20001761,N06000008,Foyle,1.0,0
N20001762,N06000008,Foyle,1.0,0
N20001763,N06000008,Foyle,1.0,0
N20001764,N06000008,Foyle,1.0,0
N20001765,N06000008,Foyle,1.0,0
N20001766,N06000008,Foyle,1.0,0
N20001767,N06000008,Foyle,1.0,0
N20001768,N06000008,Foyle,1.0,0
N20001769,N06000008,Foyle,1.0,0
N20001770,N06000008,Foyle,1.0,0
N20001771,N06000008,Foyle,1.0,0
N20001772,N06000008,Foyle,1.0,0
N20001773,N06000008,Foyle,1.0,0
N20001774,N06000008,Foyle,1.0,0
N20001775,N06000008,Foyle,1.0,0
N20001776,N06000008,Foyle,1.0,0
N20001777,N06000008,Foyle,1.0,0
N20001778,N06000008,Foyle,1.0,0
N20001779,N06000008,Foyle,1.0,0
N20001780,N06000008,Foyle,1.0,0
N20001781,N06000008,Foyle,1.0,0
N20001782,N06000008,Foyle,1.0,0
N20001783,N06000008,Foyle,1.0,0
N20001784,N06000008,Foyle,1.0,0
N20001785,N06000008,Foyle,1.0,0
N20001786,N06000008,Foyle,1.0,0
N20001787,N06000008,Foyle,1.0,0
N20001788,N06000008,Foyle,1.0,0
N20001789,N06000008,Foyle,1.0,0
N20001790,N06000008,Foyle,1.0,0
N20001791,N06000008,Foyle,1.0,0
N20001792,N06000008,Foyle,1.0,0
N20001793,N06000008,Foyle,1.0,0
N20001794,N06000008,Foyle,1.0,0
N20001795,N06000008,Foyle,1.0,0
N20001796,N06000008,Foyle,1.0,0
N20001797,N06000008,Foyle,1.0,0
N20001798,N06000008,Foyle,1.0,0
N20001799,N06000008,Foyle,1.0,0
N20001800,N06000008,Foyle,1.0,0
N20001801,N06000008,Foyle,1.0,0
N20001802,N06000008,Foyle,1.0,0
N20001803,N06000008,Foyle,1.0,0
N20001804,N06000008,Foyle,1.0,0
N20001805,N06000008,Foyle,1.0,0
N20001806,N06000008,Foyle,1.0,0
N20001807,N06000008,Foyle,1.0,0
N20001808,N06000008,Foyle,1.0,0
N20001809,N06000008,Foyle,1.0,0
N20001810,N06000008,Foyle,1.0,0
N20001811,N06000008,Foyle,1.0,0
N20001812,N06000008,Foyle,1.0,0
N20001813,N06000008,Foyle,1.0,0
N20001814,N06000008,Foyle,1.0,0
N20001815,N06000008,Foyle,1.0,0
N20001816,N06000008,Foyle,1.0,0
N20001817,N06000008,Foyle,1.0,0
N20001818,N06000008,Foyle,1.0,0
N20001819,N06000008,Foyle,1.0,0
N20001820,N06000008,Foyle,1.0,0
N20001821,N06000008,Foyle,1.0,0
N20001822,N06000008,Foyle,1.0,0
N20001823,N06000008,Foyle,1.0,0
N20001824,N06000008,Foyle,1.0,0
N20001825,N06000008,Foyle,1.0,0
N20001826,N06000008,Foyle,1.0,0
N20001827,N06000008,Foyle,1.0,0
N20001828,N06000008,Foyle,1.0,0
N20001829,N06000008,Foyle,1.0,0
N20001830,N06000008,Foyle,1.0,0
N20001831,N06000008,Foyle,1.0,0
N20001832,N06000008,Foyle,1.0,0
N20001833,N06000008,Foyle,1.0,0
N20001834,N06000008,Foyle,1.0,0
N20001835,N06000008,Foyle,1.0,0
N20001836,N06000008,Foyle,1.0,0
N20001837,N06000008,Foyle,1.0,0
N20001838,N06000008,Foyle,1.0,0
N20001839,N06000008,Foyle,1.0,0
N20001840,N06000008,Foyle,1.0,0
N20001841,N06000008,Foyle,1.0,0
N20001842,N06000008,Foyle,1.0,0
N20001843,N06000008,Foyle,1.0,0
N20001844,N06000008,Foyle,1.0,0
N20001845,N06000008,Foyle,1.0,0
N20001846,N06000008,Foyle,1.0,0
N20001847,N06000008,Foyle,1.0,0
N20001848,N06000008,Foyle,1.0,0
N20001849,N06000008,Foyle,1.0,0
N20001850,N06000008,Foyle,1.0,0
N20001851,N06000008,Foyle,1.0,0
N20001852,N06000008,Foyle,1.0,0
N20001853,N06000008,Foyle,1.0,0
N20001854,N06000008,Foyle,1.0,0
N20001855,N06000008,Foyle,1.0,0
N20001856,N06000008,Foyle,1.0,0
N20001857,N06000008,Foyle,1.0,0
N20001858,N06000008,Foyle,1.0,0
N20001859,N06000008,Foyle,1.0,0
N20001860,N06000008,Foyle,1.0,0
N20001861,N06000008,Foyle,1.0,0
N20001862,N06000008,Foyle,1.0,0
N20001863,N06000008,Foyle,1.0,0
